"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor"
"7242","UKR.1.4092","UKR.1.4092.3","UKR",4092,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,4,724.217894294038,136.084870626753,NA,NA,163.5,130,NA,NA,20984.81625,1,20984.81625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7243","UKR.1.4093","UKR.1.4093.4","UKR",4093,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,724.39336199939,132.730407755795,NA,NA,125,130,NA,NA,12265.625,1,12265.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7244","UKR.1.4093","UKR.1.4093.3","UKR",4093,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,4,724.39336199939,132.730407755795,NA,NA,106,130,NA,NA,8820.26,1,8820.26,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7245","UKR.1.4094","UKR.1.4094.4","UKR",4094,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,727.968903023811,133.445478759408,NA,NA,1081,130,NA,NA,917320.385,1,917320.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7246","UKR.1.4094","UKR.1.4094.1","UKR",4094,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,4,727.968903023811,133.445478759408,NA,NA,1034,130,50.5,NA,839287.46,1,839287.46,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7247","UKR.1.4094","UKR.1.4094.2","UKR",4094,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,4,727.968903023811,133.445478759408,NA,NA,1045,130,51,NA,857239.625,1,857239.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7248","UKR.1.4094","UKR.1.4094.3","UKR",4094,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,4,727.968903023811,133.445478759408,NA,NA,1077,130,NA,NA,910544.265,1,910544.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7249","UKR.1.4095","UKR.1.4095.1","UKR",4095,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,4,730.070605711093,131.978918116021,NA,NA,110,130,NA,NA,9498.5,1,9498.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7250","UKR.1.4095","UKR.1.4095.2","UKR",4095,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,4,730.070605711093,131.978918116021,NA,NA,121.5,130,NA,NA,11588.36625,1,11588.36625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7251","UKR.1.4095","UKR.1.4095.3","UKR",4095,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,4,730.070605711093,131.978918116021,NA,NA,139,130,NA,NA,15166.985,1,15166.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7252","UKR.1.4095","UKR.1.4095.4","UKR",4095,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,730.070605711093,131.978918116021,NA,NA,0,NA,NA,0,0,0,0,0,1,"4",NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7253","UKR.1.4096","UKR.1.4096.3","UKR",4096,"UKR.1",1,"UKR.1.3","1.3",2010,3,3,"UKR.3",NA,4,726.765739142596,122.15455708298,NA,NA,609.5,130,NA,NA,291619.84625,1,291619.84625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7254","UKR.1.4096","UKR.1.4096.2","UKR",4096,"UKR.1",1,"UKR.1.2","1.2",2005,2,3,"UKR.3",NA,4,726.765739142596,122.15455708298,NA,NA,564,130,NA,NA,249705.36,1,249705.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7255","UKR.1.4096","UKR.1.4096.4","UKR",4096,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,726.765739142596,122.15455708298,NA,NA,627,130,NA,NA,308606.265,1,308606.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7256","UKR.1.4096","UKR.1.4096.1","UKR",4096,"UKR.1",1,"UKR.1.1","1.1",2000,1,3,"UKR.3",NA,4,726.765739142596,122.15455708298,NA,NA,562.5,130,NA,NA,248378.90625,1,248378.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7257","UKR.1.4098","UKR.1.4098.4","UKR",4098,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,723.702922448904,112.231222492622,NA,NA,609.5,130,NA,NA,291619.84625,1,291619.84625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7258","UKR.1.4098","UKR.1.4098.3","UKR",4098,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,4,723.702922448904,112.231222492622,NA,NA,602.5,130,NA,NA,284959.90625,1,284959.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7259","UKR.1.4098","UKR.1.4098.2","UKR",4098,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,4,723.702922448904,112.231222492622,NA,NA,568.5,130,NA,NA,253705.91625,1,253705.91625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7260","UKR.1.4098","UKR.1.4098.1","UKR",4098,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,4,723.702922448904,112.231222492622,NA,NA,564.5,130,NA,NA,250148.29625,1,250148.29625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7261","UKR.1.4099","UKR.1.4099.2","UKR",4099,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,4,736.314290941428,132.136360068112,NA,NA,967,130,NA,NA,734044.865,1,734044.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7262","UKR.1.4099","UKR.1.4099.3","UKR",4099,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,4,736.314290941428,132.136360068112,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7263","UKR.1.4099","UKR.1.4099.1","UKR",4099,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,4,736.314290941428,132.136360068112,NA,NA,956,130,NA,NA,717439.76,1,717439.76,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7264","UKR.1.4101","UKR.1.4101.4","UKR",4101,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,747.042031383379,135.769539712745,NA,NA,127,130,NA,NA,12661.265,1,12661.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7265","UKR.1.4103","UKR.1.4103.3","UKR",4103,"UKR.1",1,"UKR.1.3","1.3",2010,3,3,"UKR.3",NA,4,729.260763979104,158.101864335507,NA,NA,112.5,130,NA,NA,9935.15625,1,9935.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7266","UKR.1.4103","UKR.1.4103.4","UKR",4103,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,729.260763979104,158.101864335507,NA,NA,121,130,NA,NA,11493.185,1,11493.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7267","UKR.1.4104","UKR.1.4104.4","UKR",4104,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,725.458031237523,158.207078047633,NA,NA,134,130,NA,NA,14095.46,1,14095.46,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7268","UKR.1.4104","UKR.1.4104.3","UKR",4104,"UKR.1",1,"UKR.1.3","1.3",2010,3,3,"UKR.3",NA,4,725.458031237523,158.207078047633,NA,NA,131.5,130,NA,NA,13574.41625,1,13574.41625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7269","UKR.1.4106","UKR.1.4106.4","UKR",4106,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,722.141346225273,156.767412507977,NA,NA,116,130,NA,NA,10562.96,1,10562.96,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7270","UKR.1.4107","UKR.1.4107.3","UKR",4107,"UKR.1",1,"UKR.1.3","1.3",2010,3,5,"UKR.5",NA,4,723.531293523905,156.761997693611,NA,NA,118,130,NA,NA,10930.34,1,10930.34,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer platanoides","Acer","Sapindaceae"
"7271","UKR.1.4107","UKR.1.4107.4","UKR",4107,"UKR.1",1,"UKR.1.4","1.4",2015,4,5,"UKR.5",NA,4,723.531293523905,156.761997693611,NA,NA,0,NA,NA,0,0,0,0,0,1,"4",NA,NA,NA,NA,0,0,0,0,"Acer platanoides","Acer","Sapindaceae"
"7272","UKR.1.4108","UKR.1.4108.4","UKR",4108,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,722.257156311677,158.004324480383,NA,NA,157,130,NA,NA,19349.465,1,19349.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7273","UKR.1.4114","UKR.1.4114.4","UKR",4114,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,734.695560219101,161.914607988594,NA,NA,117.5,130,NA,NA,10837.90625,1,10837.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7274","UKR.1.4137","UKR.1.4137.4","UKR",4137,"UKR.1",1,"UKR.1.4","1.4",2015,4,4,"UKR.4",NA,4,739.203867174582,132.018268700249,NA,NA,100.5,130,NA,NA,7928.69625,1,7928.69625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Ulmus glabra","Ulmus","Ulmaceae"
"7275","UKR.1.4141","UKR.1.4141.4","UKR",4141,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,742.196332197006,132.50356780891,NA,NA,109.5,130,NA,NA,9412.34625,1,9412.34625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7276","UKR.1.4152","UKR.1.4152.4","UKR",4152,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,741.035289602801,141.291266898845,NA,NA,106.5,130,NA,NA,8903.66625,1,8903.66625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7277","UKR.1.4153","UKR.1.4153.4","UKR",4153,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,742.998191086116,143.503683455372,NA,NA,112.5,130,NA,NA,9935.15625,1,9935.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7278","UKR.1.4154","UKR.1.4154.4","UKR",4154,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,741.903424102379,145.040100451613,NA,NA,312.5,130,NA,NA,76660.15625,1,76660.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7279","UKR.1.4155","UKR.1.4155.4","UKR",4155,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,746.366439572785,145.989266625329,NA,NA,102,130,NA,NA,8167.14,1,8167.14,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7280","UKR.1.4162","UKR.1.4162.4","UKR",4162,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,723.249195042511,157.352777532774,NA,NA,102.5,130,NA,NA,8247.40625,1,8247.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7281","UKR.1.4164","UKR.1.4164.4","UKR",4164,"UKR.1",1,"UKR.1.4","1.4",2015,4,3,"UKR.3",NA,4,722.3621570088,152.653514771011,NA,NA,133.5,130,NA,NA,13990.46625,1,13990.46625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Acer pseudoplatanus","Acer","Sapindaceae"
"7282","UKR.1.4167","UKR.1.4167.4","UKR",4167,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,731.040089732599,131.778092740448,NA,NA,173,130,NA,NA,23494.265,1,23494.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7283","UKR.1.4177","UKR.1.4177.4","UKR",4177,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,4,759.561345411084,124.131157129752,NA,NA,324.5,130,NA,NA,82660.69625,1,82660.69625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7284","UKR.1.5001","UKR.1.5001.4","UKR",5001,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,911.643134240582,163.403403429321,NA,NA,518.5,130,NA,NA,211041.16625,1,211041.16625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7285","UKR.1.5001","UKR.1.5001.2","UKR",5001,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,911.643134240582,163.403403429321,NA,NA,472.5,130,NA,NA,175256.15625,1,175256.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7286","UKR.1.5001","UKR.1.5001.1","UKR",5001,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,911.643134240582,163.403403429321,NA,NA,461,130,NA,NA,166828.985,1,166828.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7287","UKR.1.5001","UKR.1.5001.3","UKR",5001,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,911.643134240582,163.403403429321,NA,NA,501.5,130,NA,NA,197429.26625,1,197429.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7288","UKR.1.5002","UKR.1.5002.2","UKR",5002,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,908.348760113044,164.238259489257,NA,NA,303,130,NA,NA,72070.065,1,72070.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7289","UKR.1.5002","UKR.1.5002.1","UKR",5002,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,908.348760113044,164.238259489257,NA,NA,292,130,NA,NA,66932.24,1,66932.24,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7290","UKR.1.5002","UKR.1.5002.3","UKR",5002,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,908.348760113044,164.238259489257,NA,NA,298.5,130,NA,NA,69945.26625,1,69945.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7291","UKR.1.5002","UKR.1.5002.4","UKR",5002,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,908.348760113044,164.238259489257,NA,NA,316.5,130,NA,NA,78635.21625,1,78635.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7292","UKR.1.5003","UKR.1.5003.4","UKR",5003,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,913.820798025434,167.826443208042,NA,NA,568,130,NA,NA,253259.84,1,253259.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7293","UKR.1.5003","UKR.1.5003.1","UKR",5003,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,913.820798025434,167.826443208042,NA,NA,534.5,130,NA,NA,224266.84625,1,224266.84625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7294","UKR.1.5003","UKR.1.5003.2","UKR",5003,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,913.820798025434,167.826443208042,NA,NA,541.5,130,NA,NA,230179.46625,1,230179.46625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7295","UKR.1.5003","UKR.1.5003.3","UKR",5003,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,913.820798025434,167.826443208042,NA,NA,557,130,NA,NA,243545.465,1,243545.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7296","UKR.1.5004","UKR.1.5004.2","UKR",5004,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,909.571481878711,171.386459348711,NA,NA,640.5,130,NA,NA,322038.59625,1,322038.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7297","UKR.1.5004","UKR.1.5004.4","UKR",5004,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,909.571481878711,171.386459348711,NA,NA,657,130,NA,NA,338844.465,1,338844.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7298","UKR.1.5004","UKR.1.5004.1","UKR",5004,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,909.571481878711,171.386459348711,NA,NA,632.5,130,NA,NA,314044.15625,1,314044.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7299","UKR.1.5004","UKR.1.5004.3","UKR",5004,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,909.571481878711,171.386459348711,NA,NA,640,130,NA,NA,321536,1,321536,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7300","UKR.1.5005","UKR.1.5005.4","UKR",5005,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,913.646178911421,172.624624406361,NA,NA,101.5,130,NA,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7301","UKR.1.5007","UKR.1.5007.1","UKR",5007,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,911.678187976827,183.957785968147,NA,NA,173.5,130,NA,NA,23630.26625,1,23630.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7302","UKR.1.5007","UKR.1.5007.4","UKR",5007,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,911.678187976827,183.957785968147,NA,NA,178.5,130,NA,NA,25011.86625,1,25011.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7303","UKR.1.5007","UKR.1.5007.2","UKR",5007,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,911.678187976827,183.957785968147,NA,NA,176.5,130,NA,NA,24454.51625,1,24454.51625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7304","UKR.1.5007","UKR.1.5007.3","UKR",5007,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,911.678187976827,183.957785968147,NA,NA,177,130,NA,NA,24593.265,1,24593.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7305","UKR.1.5008","UKR.1.5008.3","UKR",5008,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,913.470932254158,189.506488256994,NA,NA,120,130,NA,NA,11304,1,11304,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7306","UKR.1.5008","UKR.1.5008.4","UKR",5008,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,913.470932254158,189.506488256994,NA,NA,125,130,NA,NA,12265.625,1,12265.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7307","UKR.1.5008","UKR.1.5008.1","UKR",5008,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,913.470932254158,189.506488256994,NA,NA,106.5,130,NA,NA,8903.66625,1,8903.66625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7308","UKR.1.5008","UKR.1.5008.2","UKR",5008,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,913.470932254158,189.506488256994,NA,NA,109,130,NA,NA,9326.585,1,9326.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7309","UKR.1.5009","UKR.1.5009.4","UKR",5009,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,918.068133194359,191.01790101102,NA,NA,717.5,130,NA,NA,404122.90625,1,404122.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7310","UKR.1.5009","UKR.1.5009.1","UKR",5009,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,918.068133194359,191.01790101102,NA,NA,654.5,130,NA,NA,336270.64625,1,336270.64625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7311","UKR.1.5009","UKR.1.5009.2","UKR",5009,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,918.068133194359,191.01790101102,NA,NA,672,130,NA,NA,354493.44,1,354493.44,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7312","UKR.1.5009","UKR.1.5009.3","UKR",5009,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,918.068133194359,191.01790101102,NA,NA,706,130,NA,NA,391272.26,1,391272.26,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7313","UKR.1.5010","UKR.1.5010.4","UKR",5010,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,916.946404497175,192.890501994945,NA,NA,246.5,130,NA,NA,47698.36625,1,47698.36625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7314","UKR.1.5010","UKR.1.5010.1","UKR",5010,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,916.946404497175,192.890501994945,NA,NA,221.5,130,NA,NA,38513.86625,1,38513.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7315","UKR.1.5010","UKR.1.5010.3","UKR",5010,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,916.946404497175,192.890501994945,NA,NA,239.5,130,NA,NA,45027.79625,1,45027.79625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7316","UKR.1.5010","UKR.1.5010.2","UKR",5010,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,916.946404497175,192.890501994945,NA,NA,223,130,21.5,NA,39037.265,1,39037.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7317","UKR.1.5011","UKR.1.5011.4","UKR",5011,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,917.633569302638,196.022464949482,NA,NA,217.5,130,NA,NA,37135.40625,1,37135.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7318","UKR.1.5011","UKR.1.5011.1","UKR",5011,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,917.633569302638,196.022464949482,NA,NA,208.5,130,19,NA,34125.71625,1,34125.71625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7319","UKR.1.5011","UKR.1.5011.2","UKR",5011,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,5,917.633569302638,196.022464949482,NA,NA,212.5,130,NA,NA,35447.65625,1,35447.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7320","UKR.1.5011","UKR.1.5011.3","UKR",5011,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,5,917.633569302638,196.022464949482,NA,NA,213.5,130,NA,NA,35782.06625,1,35782.06625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7321","UKR.1.5012","UKR.1.5012.1","UKR",5012,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,5,915.375195033538,207.848894629765,NA,NA,382,130,NA,NA,114550.34,1,114550.34,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"7322","UKR.1.5012","UKR.1.5012.4","UKR",5012,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,5,915.375195033538,207.848894629765,NA,NA,408.5,130,NA,NA,130994.71625,1,130994.71625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
