"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor","biomass","biomass.plot","biomass.ha","ba.ha"
"7635","UKR.1.36001","UKR.1.36001.4","UKR",36001,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,765.442580613489,559.778142806598,NA,NA,893,130,45.670756935303,NA,625997.465,1,625997.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",6.75452853830034,6.75452853830034,0.675452853830034,62599.7465
"7636","UKR.1.36002","UKR.1.36002.4","UKR",36002,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,767.877089819254,554.603540680762,NA,NA,615.5,130,41.1676324479856,NA,297389.59625,1,297389.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.79544276687573,2.79544276687573,0.279544276687573,29738.959625
"7637","UKR.1.36003","UKR.1.36003.4","UKR",36003,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,768.281193946003,549.793460637451,NA,NA,144.5,130,15.45026851284,NA,16390.99625,1,16390.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.090051155694399,0.090051155694399,0.0090051155694399,1639.099625
"7638","UKR.1.36004","UKR.1.36004.4","UKR",36004,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,762.947144000748,547.954027221624,NA,NA,117,130,12.714296967814,NA,10745.865,1,10745.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0545943847844299,0.0545943847844299,0.00545943847844299,1074.5865
"7639","UKR.1.4028","UKR.1.4028.4","UKR",4028,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,763.158512703706,154.393493585761,NA,NA,148,130,15.7869419157321,NA,17194.64,1,17194.64,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0953079207483256,0.0953079207483256,0.00953079207483256,1719.464
"7640","UKR.1.4036","UKR.1.4036.4","UKR",4036,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,753.1649043224,134.461245550479,NA,NA,212.5,130,21.65,NA,35447.65625,1,35447.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.224669263879396,0.224669263879396,0.0224669263879396,3544.765625
"7641","UKR.1.4037","UKR.1.4037.4","UKR",4037,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,754.810761939154,130.082389218514,NA,NA,220.5,130,22.1669641671589,NA,38166.89625,1,38166.89625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.245239817899315,0.245239817899315,0.0245239817899315,3816.689625
"7642","UKR.1.36013","UKR.1.36013.4","UKR",36013,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,756.843477500359,545.729308902206,NA,NA,517.5,130,38.3225189975411,NA,210227.90625,1,210227.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.8531153692682,1.8531153692682,0.18531153692682,21022.790625
"7643","UKR.1.36014","UKR.1.36014.4","UKR",36014,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,757.938532915917,543.364981683784,NA,NA,815,130,53.7,NA,521416.625,1,521416.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.43872124033864,5.43872124033864,0.543872124033864,52141.6625
"7644","UKR.1.9008","UKR.1.9008.4","UKR",9008,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,9,909.264663257428,224.334637160834,NA,NA,0,NA,46.25,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0,0,0,0
"7645","UKR.1.36016","UKR.1.36016.4","UKR",36016,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,745.502843137986,536.57516821566,NA,NA,462,130,36.2772136841396,NA,167553.54,1,167553.54,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.41614211887293,1.41614211887293,0.141614211887293,16755.354
"7646","UKR.1.9011","UKR.1.9011.4","UKR",9011,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,9,907.253290648671,213.816122478923,NA,NA,600.5,130,40.7876297071514,NA,283071.19625,1,283071.19625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.63663199670128,2.63663199670128,0.263663199670128,28307.119625
"7647","UKR.1.4046","UKR.1.4046.4","UKR",4046,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,760.243516399547,111.251430834984,NA,NA,242.5,130,23.883225930168,NA,46162.90625,1,46162.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.307258729412806,0.307258729412806,0.0307258729412806,4616.290625
"7648","UKR.1.36018","UKR.1.36018.4","UKR",36018,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,742.661769766309,532.74238494775,NA,NA,570,130,39.9562821174737,NA,255046.5,1,255046.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.33014799529099,2.33014799529099,0.233014799529099,25504.65
"7649","UKR.1.36019","UKR.1.36019.4","UKR",36019,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,752.342898621297,528.108811470355,NA,NA,586.5,130,40.4160731118006,NA,270026.06625,1,270026.06625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.49323222956147,2.49323222956147,0.249323222956147,27002.606625
"7650","UKR.1.4050","UKR.1.4050.4","UKR",4050,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,754.812950371937,116.686408255193,NA,NA,212,130,21.4770319829791,NA,35281.04,1,35281.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.223418105283414,0.223418105283414,0.0223418105283414,3528.104
"7651","UKR.1.36021","UKR.1.36021.4","UKR",36021,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,766.555374042269,515.874824431688,NA,NA,161.5,130,17.0607665392107,NA,20474.56625,1,20474.56625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.117219634860567,0.117219634860567,0.0117219634860567,2047.456625
"7652","UKR.1.4054","UKR.1.4054.4","UKR",4054,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,752.7393870309,122.484414755859,NA,NA,141,130,15.1109624160022,NA,15606.585,1,15606.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0849660445660482,0.0849660445660482,0.00849660445660482,1560.6585
"7653","UKR.1.36022","UKR.1.36022.4","UKR",36022,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,760.610438463152,512.926398913009,NA,NA,598,130,40.7224967336302,NA,280719.14,1,280719.14,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.61068455143341,2.61068455143341,0.261068455143341,28071.914
"7654","UKR.1.36023","UKR.1.36023.4","UKR",36023,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,753.074821288616,518.127985769805,NA,NA,138.5,130,14.8669938892206,NA,15058.06625,1,15058.06625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0814380573521636,0.0814380573521636,0.00814380573521636,1505.806625
"7655","UKR.1.36024","UKR.1.36024.4","UKR",36024,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,751.088845548854,518.146483993078,NA,NA,835,130,45.0396324312111,NA,547321.625,1,547321.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.76045159073529,5.76045159073529,0.576045159073529,54732.1625
"7656","UKR.1.4057","UKR.1.4057.4","UKR",4057,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,741.802800273465,123.598948245203,NA,NA,197,130,20.222346737782,NA,30465.065,1,30465.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.187744925853828,0.187744925853828,0.0187744925853828,3046.5065
"7657","UKR.1.36026","UKR.1.36026.4","UKR",36026,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,743.006387820397,521.382948450234,NA,NA,795.5,130,44.5334261863125,NA,496763.89625,1,496763.89625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.13528075986721,5.13528075986721,0.513528075986721,49676.389625
"7658","UKR.1.36028","UKR.1.36028.4","UKR",36028,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,733.190337885318,515.037373100788,NA,NA,604.5,130,40.8907616676588,NA,286854.89625,1,286854.89625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.67845684587064,2.67845684587064,0.267845684587064,28685.489625
"7659","UKR.1.36029","UKR.1.36029.4","UKR",36029,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,735.08296274952,511.800988395626,NA,NA,869,130,45.4245424389184,NA,592801.385,1,592801.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",6.33208672751481,6.33208672751481,0.633208672751481,59280.1385
"7660","UKR.1.36030","UKR.1.36030.4","UKR",36030,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,726.496062798091,513.455163670724,NA,NA,457,130,36.075149820253,NA,163946.465,1,163946.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.38007890121238,1.38007890121238,0.138007890121238,16394.6465
"7661","UKR.1.36031","UKR.1.36031.4","UKR",36031,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,725.641726200913,511.229529616205,NA,NA,351.5,130,37.5,NA,96988.51625,1,96988.51625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.740759377874279,0.740759377874279,0.0740759377874279,9698.851625
"7662","UKR.1.36032","UKR.1.36032.4","UKR",36032,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,719.915504519509,518.581832458471,NA,NA,955,130,48.8,NA,715939.625,1,715939.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",7.91958756715394,7.91958756715394,0.791958756715394,71593.9625
"7663","UKR.1.36033","UKR.1.36033.4","UKR",36033,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,723.681574197655,523.081535306236,NA,NA,144.5,130,15.45026851284,NA,16390.99625,1,16390.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.090051155694399,0.090051155694399,0.0090051155694399,1639.099625
"7664","UKR.1.36035","UKR.1.36035.4","UKR",36035,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,730.38175317361,523.11805186146,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0,0,0,0
"7665","UKR.1.36036","UKR.1.36036.4","UKR",36036,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,734.026994493301,530.827437542822,NA,NA,761,130,51.9,NA,454609.985,1,454609.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.62292704507412,4.62292704507412,0.462292704507412,45460.9985
"7666","UKR.1.9036","UKR.1.9036.4","UKR",9036,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,9,886.461791614705,228.961428848902,NA,NA,422.5,130,34.5936251306747,NA,140127.40625,1,140127.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.14575399184909,1.14575399184909,0.114575399184909,14012.740625
"7667","UKR.1.36039","UKR.1.36039.4","UKR",36039,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,723.116403533939,538.552917101099,NA,NA,389.5,130,33.024524193841,NA,119092.54625,1,119092.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.944851511028336,0.944851511028336,0.0944851511028336,11909.254625
"7668","UKR.1.4076","UKR.1.4076.4","UKR",4076,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,750.440237343309,156.211575600735,NA,NA,198,130,20.3074796577523,NA,30775.14,1,30775.14,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.190012018955261,0.190012018955261,0.0190012018955261,3077.514
"7669","UKR.1.36041","UKR.1.36041.4","UKR",36041,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,737.466499607706,534.805876080896,NA,NA,688.5,130,42.7751250526508,NA,372115.31625,1,372115.31625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.64620988025274,3.64620988025274,0.364620988025274,37211.531625
"7670","UKR.1.36043","UKR.1.36043.4","UKR",36043,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,739.528853006472,537.52117319733,NA,NA,445,130,35.5773896132388,NA,155449.625,1,155449.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.29571299531829,1.29571299531829,0.129571299531829,15544.9625
"7671","UKR.1.36047","UKR.1.36047.4","UKR",36047,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,722.629789085244,557.404593239213,NA,NA,529.5,130,38.7201365721359,NA,220090.64625,1,220090.64625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.95660530998201,1.95660530998201,0.195660530998201,22009.064625
"7672","UKR.1.4092","UKR.1.4092.4","UKR",4092,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,724.217894294038,136.084870626753,NA,NA,203.5,130,20.7719026565695,NA,32508.61625,1,32508.61625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.202763309561958,0.202763309561958,0.0202763309561958,3250.861625
"7673","UKR.1.4093","UKR.1.4093.4","UKR",4093,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,724.39336199939,132.730407755795,NA,NA,125,130,13.5266149009553,NA,12265.625,1,12265.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.063861843231626,0.063861843231626,0.0063861843231626,1226.5625
"7674","UKR.1.36050","UKR.1.36050.4","UKR",36050,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,729.937339213937,561.548301459533,NA,NA,123,130,13.5666666666667,NA,11876.265,1,11876.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0614660959664417,0.0614660959664417,0.00614660959664417,1187.6265
"7675","UKR.1.36051","UKR.1.36051.4","UKR",36051,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,732.882391172541,556.985391737513,NA,NA,945,130,46.1399347015006,NA,701024.625,1,701024.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",7.72440822745365,7.72440822745365,0.772440822745365,70102.4625
"7676","UKR.1.36052","UKR.1.36052.4","UKR",36052,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,735.954840033785,557.098761317813,NA,NA,359.5,130,31.4580962197902,NA,101453.59625,1,101453.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.781351359841944,0.781351359841944,0.0781351359841944,10145.359625
"7677","UKR.1.36053","UKR.1.36053.4","UKR",36053,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,741.399305242539,558.079268772149,NA,NA,641.5,130,41.7842988413548,NA,323044.96625,1,323044.96625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.08352146785033,3.08352146785033,0.308352146785033,32304.496625
"7678","UKR.1.36055","UKR.1.36055.4","UKR",36055,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,767.270381945215,539.582532265542,NA,NA,752,130,43.8928210114193,NA,443920.64,1,443920.64,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.49436754183061,4.49436754183061,0.449436754183061,44392.064
"7679","UKR.1.36058","UKR.1.36058.4","UKR",36058,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,764.029145214987,526.827852393024,NA,NA,0,NA,NA,0,0,0,0,0,1,"4",NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0,0,0,0
"7680","UKR.1.36060","UKR.1.36060.4","UKR",36060,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,765.315530347178,545.062065570536,NA,NA,136,130,14.6216903924135,NA,14519.36,1,14519.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0779962834112382,0.0779962834112382,0.00779962834112382,1451.936
"7681","UKR.1.36061","UKR.1.36061.4","UKR",36061,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,762.125245114404,538.376260986666,NA,NA,124.5,130,13.4762340985546,NA,12167.69625,1,12167.69625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0632579388393846,0.0632579388393846,0.00632579388393846,1216.769625
"7682","UKR.1.36062","UKR.1.36062.4","UKR",36062,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,759.358277092346,537.51814853263,NA,NA,126,130,14.6,NA,12462.66,1,12462.66,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0650796167530097,0.0650796167530097,0.00650796167530097,1246.266
"7683","UKR.1.36063","UKR.1.36063.4","UKR",36063,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,753.99255080321,533.979076784916,NA,NA,112.5,130,13.4,NA,9935.15625,1,9935.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.04974721151505,0.04974721151505,0.004974721151505,993.515625
"7684","UKR.1.36066","UKR.1.36066.4","UKR",36066,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,755.342565245924,549.379950966531,NA,NA,102.5,130,11.2088366707829,NA,8247.40625,1,8247.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0398959276654615,0.0398959276654615,0.00398959276654615,824.740625
"7685","UKR.1.36069","UKR.1.36069.4","UKR",36069,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,756.665540127539,542.32344951085,NA,NA,133,130,14.3255700692796,NA,13885.865,1,13885.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0739791390119204,0.0739791390119204,0.00739791390119204,1388.5865
"7686","UKR.1.36070","UKR.1.36070.4","UKR",36070,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,760.347525620527,531.58313658896,NA,NA,114.5,130,12.4577476156083,NA,10291.54625,1,10291.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0518693563948902,0.0518693563948902,0.00518693563948902,1029.154625
"7687","UKR.1.4141","UKR.1.4141.4","UKR",4141,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,742.196332197006,132.50356780891,NA,NA,109.5,130,11.9408508873534,NA,9412.34625,1,9412.34625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0466596722020026,0.0466596722020026,0.00466596722020026,941.234625
"7688","UKR.1.4152","UKR.1.4152.4","UKR",4152,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,741.035289602801,141.291266898845,NA,NA,106.5,130,11.6283118952993,NA,8903.66625,1,8903.66625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0436859266953614,0.0436859266953614,0.00436859266953614,890.366625
"7689","UKR.1.36073","UKR.1.36073.4","UKR",36073,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,766.373407304616,534.521060210744,NA,NA,100,130,11.5,NA,7850,1,7850,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.037627604669074,0.037627604669074,0.0037627604669074,785
"7690","UKR.1.36074","UKR.1.36074.4","UKR",36074,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,768.390459278489,534.684076693135,NA,NA,120.5,130,13.0713148086146,NA,11398.39625,1,11398.39625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0585456275970677,0.0585456275970677,0.00585456275970677,1139.839625
"7691","UKR.1.36075","UKR.1.36075.4","UKR",36075,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,767.811960539648,528.649614432848,NA,NA,140,130,15.0135354536876,NA,15386,1,15386,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0835444672390867,0.0835444672390867,0.00835444672390867,1538.6
"7692","UKR.1.36077","UKR.1.36077.4","UKR",36077,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,769.291980994076,530.372441408242,NA,NA,104,130,11.3665060993435,NA,8490.56,1,8490.56,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0412938909590614,0.0412938909590614,0.00412938909590614,849.056
"7693","UKR.1.36078","UKR.1.36078.4","UKR",36078,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,755.243643677087,536.3698809763,NA,NA,110,130,11.9927666330542,NA,9498.5,1,9498.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0471663285577286,0.0471663285577286,0.00471663285577286,949.85
"7694","UKR.1.36090","UKR.1.36090.4","UKR",36090,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,36,760.610438463152,512.926398913009,NA,NA,113.5,130,12.354771830147,NA,10112.56625,1,10112.56625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0508018773728793,0.0508018773728793,0.00508018773728793,1011.256625
"7695","UKR.1.4177","UKR.1.4177.4","UKR",4177,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,4,759.561345411084,124.131157129752,NA,NA,324.5,130,29.4483355968765,NA,82660.69625,1,82660.69625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.612903558719937,0.612903558719937,0.0612903558719937,8266.069625
"7696","UKR.1.37001","UKR.1.37001.4","UKR",37001,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,37,922.34586338464,566.208607940216,NA,NA,222,130,22.2871506137754,NA,38687.94,1,38687.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.249213138022719,0.249213138022719,0.0249213138022719,3868.794
"7697","UKR.1.5002","UKR.1.5002.4","UKR",5002,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,5,908.348760113044,164.238259489257,NA,NA,316.5,130,28.9598273568972,NA,78635.21625,1,78635.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.577686873977258,0.577686873977258,0.0577686873977258,7863.521625
"7698","UKR.1.5003","UKR.1.5003.4","UKR",5003,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,5,913.820798025434,167.826443208042,NA,NA,568,130,39.8988893750452,NA,253259.84,1,253259.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.31081265436334,2.31081265436334,0.231081265436334,25325.984
"7699","UKR.1.37003","UKR.1.37003.4","UKR",37003,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,37,917.213588307536,569.827432298478,NA,NA,224.5,130,22.4864225610322,NA,39564.19625,1,39564.19625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.255917533111927,0.255917533111927,0.0255917533111927,3956.419625
"7700","UKR.1.5004","UKR.1.5004.4","UKR",5004,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,5,909.571481878711,171.386459348711,NA,NA,657,130,42.1279648662273,NA,338844.465,1,338844.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.26307486217396,3.26307486217396,0.326307486217396,33884.4465
"7701","UKR.1.5005","UKR.1.5005.4","UKR",5005,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,5,913.646178911421,172.624624406361,NA,NA,101.5,130,11.1034814817062,NA,8087.26625,1,8087.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.038979384060691,0.038979384060691,0.0038979384060691,808.726625
"7702","UKR.1.37005","UKR.1.37005.4","UKR",37005,"UKR.1",1,"UKR.1.4",1.4,2015,4,1,"UKR.1",NA,37,913.321423371624,562.660612040523,NA,NA,541,130,36.8,NA,229754.585,1,229754.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.0588466931036,2.0588466931036,0.20588466931036,22975.4585
